current,-600,-575,-550,-525,-500,-475,-450,-425,-400,-375,-350,-325,-300,-275,-250,-225,-200,-175,-150,-125,-100,-75,-50,-25,0,25,50,75,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475,500,525,550,575,600
-0.093,-2.587418659,-2.53334002,-0.878868837,-0.611148539,-0.264987017,-0.239668937,-0.156589608,-0.198177062,-0.040958567,-0.02276905,-0.042482453,-0.002259007,-0.001853579,-0.001749056,-0.001458754,-0.001234552,-0.001163583,-0.000916397,-0.001008376,-0.000878731,-0.000922791,-0.002513376,-0.000647407,-0.000385889,-0.000327147,-0.000388974,-0.000654912,-0.001082607,-0.000991622,-0.000911445,-0.001129383,-0.001422924,-0.001243707,-0.001666951,-0.002451904,-0.001824694,-0.00191731,-0.012971693,-0.014319716,-0.032314947,-0.041671387,-0.044862978,-0.057780118,-0.067978003,-0.102266328,-0.278439527,-0.605137878,-2.474068228,-2.648998026
-0.0915,-2.621422755,-2.495341057,-0.744810179,-0.599167742,-0.277548225,-0.193882728,-0.141894701,-0.148634934,-0.040929781,-0.04124496,-0.023940824,-0.002106072,-0.001813983,-0.001701384,-0.001443607,-0.001199631,-0.001122758,-0.000918575,-0.000971864,-0.000853877,-0.00090116,-0.002451252,-0.000630313,-0.000389267,-0.000316374,-0.000358275,-0.000615535,-0.001043695,-0.000988237,-0.000918758,-0.001113106,-0.001384217,-0.001245629,-0.00163085,-0.002095045,-0.002031988,-0.00191488,-0.029062479,-0.02665317,-0.038048221,-0.044510176,-0.04788037,-0.064054215,-0.071752383,-0.075634446,-0.264807219,-0.384833641,-2.492480142,-2.617765909
-0.09,-2.525372332,-1.950223917,-0.761503118,-0.49007246,-0.268625486,-0.252523982,-0.130784728,-0.048401529,-0.032554512,-0.038225735,-0.012798908,-0.001959566,-0.001811886,-0.001684632,-0.001421522,-0.001195787,-0.00113727,-0.000923162,-0.000950649,-0.000832676,-0.000893897,-0.002393806,-0.000593981,-0.00035151,-0.000323639,-0.000382981,-0.000618001,-0.00102786,-0.000951884,-0.000921732,-0.001082299,-0.001393881,-0.001235551,-0.00158885,-0.001939278,-0.00210632,-0.001844692,-0.027143077,-0.023799546,-0.019224286,-0.029871301,-0.053028518,-0.048779073,-0.070442017,-0.0745376,-0.126853967,-0.34275662,-2.172341676,-2.557164609
-0.0885,-2.423045324,-1.021276903,-0.627529772,-0.407739566,-0.238700638,-0.135709217,-0.137595786,-0.043132451,-0.021702637,-0.028052401,-0.027911862,-0.001765417,-0.001762516,-0.001652719,-0.00142553,-0.001192334,-0.001090126,-0.000909595,-0.000939884,-0.000829854,-0.000878854,-0.002381392,-0.000604261,-0.000347888,-0.000303368,-0.000370424,-0.000603113,-0.001019276,-0.000933049,-0.000910184,-0.00106254,-0.001335421,-0.001182544,-0.001515575,-0.001811437,-0.002071148,-0.001867476,-0.022829503,-0.024423225,-0.010896144,-0.029345042,-0.038549724,-0.052203911,-0.046835029,-0.075184788,-0.075069388,-0.254505169,-1.078414176,-2.365546091
-0.087,-2.357668241,-0.841993142,-0.506126491,-0.318713295,-0.226593272,-0.133299803,-0.075981347,-0.049003967,-0.040785087,-0.029396727,-0.026496322,-0.001681107,-0.001727272,-0.001616785,-0.001374934,-0.001124573,-0.00107263,-0.000841088,-0.000899124,-0.000803459,-0.000856583,-0.002338275,-0.000605044,-0.000368821,-0.000308573,-0.000370469,-0.000600831,-0.000990582,-0.000913533,-0.00090176,-0.001041528,-0.001312741,-0.001166142,-0.001518257,-0.001731576,-0.002783862,-0.002126412,-0.024285869,-0.020212525,-0.022613617,-0.030975199,-0.04089264,-0.06327385,-0.064170598,-0.079331298,-0.077720693,-0.280075568,-0.577790376,-2.408820507
-0.0855,-2.371413327,-0.688338481,-0.430345305,-0.224933616,-0.199666537,-0.171487771,-0.135923126,-0.040222707,-0.037833176,-0.019203975,-0.016468167,-0.002066991,-0.001690492,-0.001582475,-0.001320434,-0.001140068,-0.001065789,-0.000834838,-0.000919492,-0.000812942,-0.00084892,-0.002314775,-0.000575098,-0.00035645,-0.000293688,-0.000350804,-0.000595126,-0.000975643,-0.000915598,-0.000878351,-0.0010222,-0.001303766,-0.001163369,-0.001454049,-0.001682168,-0.009583151,-0.0037322,-0.018988323,-0.009795699,-0.024572023,-0.021908701,-0.037242067,-0.05315906,-0.062722747,-0.069345946,-0.089747009,-0.149766457,-0.232820009,-2.30729674
-0.084,-1.490032252,-0.569112592,-0.304351569,-0.231014491,-0.147741034,-0.13039132,-0.103326062,-0.173198478,-0.042348138,-0.017516061,-0.017072301,-0.003521584,-0.001658349,-0.001563355,-0.001315748,-0.001108949,-0.001048625,-0.000861145,-0.000896277,-0.000795425,-0.000838006,-0.002269912,-0.000568653,-0.000343999,-0.000301396,-0.00033398,-0.000566296,-0.000968489,-0.000910598,-0.000846274,-0.001020976,-0.001264146,-0.001134474,-0.001421046,-0.00163864,-0.009510195,-0.013931777,-0.005494868,-0.016975676,-0.034808453,-0.032965377,-0.041997645,-0.049365616,-0.053949452,-0.064828234,-0.07994658,-0.131857164,-0.222564169,-1.414951655
-0.0825,-0.83352138,-0.541813638,-0.361571005,-0.242412626,-0.15238658,-0.129694325,-0.050332301,-0.06259679,-0.023515461,-0.019204339,-0.008881246,-0.007025492,-0.001633403,-0.00153095,-0.001316938,-0.001110937,-0.001015058,-0.000830712,-0.000857654,-0.0007712,-0.000818011,-0.002235964,-0.000569294,-0.000332846,-0.000290152,-0.000329114,-0.00056924,-0.000940607,-0.000886563,-0.00084643,-0.000988986,-0.001227369,-0.001123977,-0.001397697,-0.001580261,-0.006908556,-0.00342744,-0.003557824,-0.008083598,-0.02327948,-0.048346301,-0.049926472,-0.039194278,-0.048860689,-0.061175506,-0.078773677,-0.137142002,-0.294284961,-0.706019296
-0.081,-0.667122191,-0.486740958,-0.25935887,-0.250093926,-0.229994509,-0.043444436,-0.042935109,-0.039518925,-0.025255562,-0.03166511,-0.010705901,-0.012078124,-0.001600494,-0.001501278,-0.00129743,-0.001096182,-0.001027689,-0.000833183,-0.000847515,-0.000775713,-0.00081353,-0.002179403,-0.000550082,-0.000328074,-0.000313099,-0.000330986,-0.000561448,-0.000924736,-0.00085872,-0.000817708,-0.000974249,-0.001202484,-0.001087674,-0.001383432,-0.001530722,-0.012580171,-0.002331346,-0.002919574,-0.012743133,-0.028613645,-0.012892647,-0.034465785,-0.053648628,-0.049897764,-0.071272555,-0.07174526,-0.135685158,-0.179994006,-0.329808723
-0.0795,-0.714084874,-0.424681094,-0.251156618,-0.177507833,-0.167442478,-0.052570459,-0.127497947,-0.037808006,-0.025099703,-0.0257549,-0.005859494,-0.010387744,-0.001590986,-0.001447535,-0.001272342,-0.001056543,-0.001005826,-0.000813014,-0.000813734,-0.000758426,-0.00080011,-0.002150991,-0.000532004,-0.000338801,-0.00028329,-0.000347813,-0.000561202,-0.00088609,-0.000826767,-0.000795515,-0.000946603,-0.001207303,-0.001085106,-0.001345504,-0.001531953,-0.006767471,-0.002086552,-0.002620273,-0.004178798,-0.008681311,-0.018803017,-0.01528265,-0.038278137,-0.059372801,-0.050992733,-0.071586491,-0.139183498,-0.161938235,-0.340145636
-0.078,-0.52860676,-0.26787269,-0.273894326,-0.131080842,-0.059668858,-0.120366246,-0.045804415,-0.024493655,-0.046231597,-0.008026562,-0.013723397,-0.007283677,-0.001560428,-0.001413037,-0.001254771,-0.001062102,-0.00100101,-0.000809801,-0.000812074,-0.000738298,-0.00074527,-0.002118201,-0.000534304,-0.000316527,-0.000272448,-0.000306211,-0.000513748,-0.000885116,-0.000815279,-0.000788398,-0.000937911,-0.001166702,-0.001060446,-0.001327695,-0.001485596,-0.002919378,-0.001951997,-0.002484258,-0.002996792,-0.005153976,-0.019567802,-0.027417445,-0.044425009,-0.044217577,-0.058126563,-0.062932307,-0.072682304,-0.174695881,-0.305277952
-0.0765,-0.515521523,-0.324720505,-0.265678361,-0.155587551,-0.060564987,-0.125847463,-0.023887453,-0.03224214,-0.019220142,-0.011269771,-0.02038849,-0.002629165,-0.001509933,-0.001404421,-0.001276203,-0.001043804,-0.00098441,-0.000777932,-0.000784744,-0.000743421,-0.000778502,-0.002051289,-0.000534789,-0.000302332,-0.00025611,-0.000325118,-0.000542007,-0.000872463,-0.000819842,-0.000781412,-0.00090515,-0.001160754,-0.001008022,-0.001283766,-0.001472287,-0.002628714,-0.001858012,-0.002339418,-0.002582453,-0.006244463,-0.025714334,-0.041740965,-0.038424869,-0.041661956,-0.048937165,-0.051753523,-0.074487208,-0.131964212,-0.142462826
-0.075,-0.44513526,-0.274411816,-0.133865975,-0.144277029,-0.132923181,-0.169549801,-0.057563941,-0.03213915,-0.026254575,-0.006195231,-0.019028369,-0.002137843,-0.001512377,-0.001398309,-0.001224875,-0.001004208,-0.000980317,-0.000769365,-0.000765613,-0.000687454,-0.000781762,-0.002033174,-0.000520381,-0.000286652,-0.000273311,-0.000297397,-0.000514839,-0.000848799,-0.000794449,-0.000768316,-0.000892246,-0.0011424,-0.000975092,-0.001249042,-0.001453477,-0.002899864,-0.001790542,-0.002272587,-0.002357687,-0.016428622,-0.039545211,-0.038893276,-0.042727725,-0.043499112,-0.05933412,-0.061385953,-0.077238685,-0.131582569,-0.167708432
-0.0735,-0.385163265,-0.271985449,-0.155151297,-0.069447985,-0.105358219,-0.061165528,-0.04254693,-0.018530484,-0.017057183,-0.005508199,-0.004953827,-0.001936835,-0.001486873,-0.001355429,-0.001208045,-0.000991485,-0.000959517,-0.000765252,-0.000733293,-0.000687821,-0.000761774,-0.001984543,-0.000497182,-0.000296536,-0.000264544,-0.000291142,-0.000494259,-0.00116663,-0.000789378,-0.000749272,-0.000847487,-0.001106012,-0.000995673,-0.001219569,-0.001384542,-0.005539046,-0.001721294,-0.002166525,-0.0022011,-0.00897667,-0.023287865,-0.023491904,-0.037420752,-0.04943406,-0.055742328,-0.066375755,-0.063201364,-0.091679706,-0.096560214
-0.072,-0.330038398,-0.192289498,-0.206729983,-0.110866423,-0.049519298,-0.049885555,-0.03392181,-0.021897382,-0.025207283,-0.012803466,-0.003276593,-0.001847723,-0.00146156,-0.001332761,-0.001172581,-0.000965106,-0.000969086,-0.000761611,-0.000716951,-0.000704128,-0.000730981,-0.00196223,-0.00049991,-0.000295966,-0.000265226,-0.000299887,-0.000503468,-0.01951787,-0.000766888,-0.000738752,-0.000843884,-0.001084991,-0.000952929,-0.001200632,-0.001391935,-0.01576803,-0.001659976,-0.002139051,-0.002097867,-0.014248411,-0.018702053,-0.032783735,-0.028105799,-0.046188269,-0.049636839,-0.061516285,-0.073403339,-0.068867823,-0.091339873
-0.0705,-0.196422636,-0.117060492,-0.205975418,-0.129862319,-0.037549813,-0.045517082,-0.034519492,-0.049359233,-0.029357533,-0.007891101,-0.003123862,-0.00177038,-0.001441386,-0.001313825,-0.001130214,-0.000924442,-0.000920915,-0.000746816,-0.00069342,-0.000689917,-0.000707995,-0.0018964,-0.000495807,-0.000279353,-0.000232319,-0.000292336,-0.000490279,-0.003837269,-0.000746144,-0.000721901,-0.000793668,-0.001083128,-0.000947259,-0.0011822,-0.001371654,-0.003416266,-0.00162053,-0.002182309,-0.002030327,-0.004765451,-0.031837052,-0.019907266,-0.034560171,-0.041452319,-0.045656642,-0.056686591,-0.066225585,-0.084433199,-0.090749246
-0.069,-0.237031333,-0.148546248,-0.165144238,-0.053883884,-0.045936044,-0.042204896,-0.02937717,-0.025219107,-0.012043021,-0.006680535,-0.003298191,-0.001680971,-0.001393393,-0.001281038,-0.001065895,-0.000926737,-0.000932454,-0.000735369,-0.000667317,-0.000668504,-0.000699963,-0.001851519,-0.000478046,-0.000280016,-0.000250878,-0.000298829,-0.00048807,-0.002001243,-0.000734382,-0.000680387,-0.000780228,-0.001039871,-0.000920948,-0.001148189,-0.001296498,-0.002490702,-0.001582089,-0.002360531,-0.001953902,-0.004874046,-0.013521504,-0.016738549,-0.026332593,-0.037112495,-0.04427898,-0.057373342,-0.06200262,-0.074475431,-0.082568785
-0.0675,-0.255784973,-0.209004064,-0.150173971,-0.052172462,-0.052507881,-0.039701596,-0.041273004,-0.032148189,-0.019611057,-0.013824851,-0.003394737,-0.001655458,-0.001375197,-0.001278743,-0.000976535,-0.0009155,-0.000888609,-0.000709658,-0.000665747,-0.000667424,-0.000690883,-0.001825134,-0.000463929,-0.000250485,-0.000258084,-0.00028722,-0.000471588,-0.001890292,-0.000744988,-0.000692553,-0.000757664,-0.001028881,-0.000890975,-0.001132094,-0.001253744,-0.002188525,-0.00151305,-0.002614394,-0.001876182,-0.015086293,-0.015689142,-0.012754124,-0.026622067,-0.022770384,-0.041050846,-0.045702336,-0.07714592,-0.069314443,-0.072998501
-0.066,-0.230099172,-0.212202759,-0.063597629,-0.093344044,-0.03830637,-0.035172501,-0.014673088,-0.016606808,-0.017649172,-0.008574477,-0.004766786,-0.001610198,-0.001358039,-0.001247918,-0.000945804,-0.000911423,-0.000902444,-0.000705138,-0.000696289,-0.000630211,-0.000700736,-0.001778147,-0.00046004,-0.000280646,-0.000234656,-0.000273903,-0.000442362,-0.001842535,-0.000760786,-0.00068495,-0.000763182,-0.001002656,-0.000900857,-0.001092711,-0.001174886,-0.002048597,-0.001478804,-0.00333207,-0.001812459,-0.005441787,-0.02064109,-0.017946285,-0.022842499,-0.029228314,-0.042952961,-0.059013025,-0.054026604,-0.071206337,-0.079737519
-0.0645,-0.250188712,-0.208573489,-0.048746864,-0.046441869,-0.04819021,-0.034380162,-0.023196534,-0.018922157,-0.012575405,-0.022778077,-0.010799353,-0.001542166,-0.001343303,-0.00121853,-0.000951392,-0.000887176,-0.000876696,-0.00071257,-0.000773229,-0.000653122,-0.000664767,-0.001739639,-0.00044172,-0.00026156,-0.000204242,-0.000251975,-0.00047238,-0.001778735,-0.000767688,-0.000638376,-0.000756659,-0.00095902,-0.000864971,-0.001081205,-0.001217306,-0.001964924,-0.001446134,-0.009088614,-0.001786813,-0.005476596,-0.013531513,-0.021423386,-0.025145455,-0.040841721,-0.045752247,-0.058988073,-0.049029851,-0.064488295,-0.06861713
-0.063,-0.16888429,-0.07138003,-0.125729624,-0.050756947,-0.040010473,-0.037112963,-0.015203088,-0.024310101,-0.014972919,-0.024435035,-0.003424662,-0.001516246,-0.001320829,-0.00121271,-0.00097825,-0.000824155,-0.00087185,-0.000702572,-0.00079229,-0.000641918,-0.000644532,-0.001716549,-0.000426575,-0.000250656,-0.000224685,-0.000263495,-0.000410881,-0.001739061,-0.000738127,-0.000653875,-0.000776415,-0.00097053,-0.000854631,-0.001050339,-0.001836401,-0.001874801,-0.001404768,-0.008422017,-0.001732772,-0.012469903,-0.005650621,-0.018926392,-0.024853618,-0.03178626,-0.045494342,-0.039382443,-0.064160096,-0.067363548,-0.067959059
-0.0615,-0.078029921,-0.061252075,-0.059399388,-0.051671241,-0.046334718,-0.035998476,-0.023032195,-0.031446567,-0.009370188,-0.008780916,-0.002419641,-0.00151112,-0.001274775,-0.001203118,-0.000985053,-0.000828605,-0.000867128,-0.000684045,-0.00082393,-0.000600118,-0.000663947,-0.001668779,-0.000419827,-0.000252683,-0.00022589,-0.000255978,-0.000411209,-0.001701482,-0.000735703,-0.000636542,-0.000757977,-0.000953425,-0.000859775,-0.001023266,-0.005465814,-0.001843831,-0.001396632,-0.003302774,-0.001649528,-0.003675957,-0.003934185,-0.019614543,-0.032981001,-0.040272624,-0.029570492,-0.0425358,-0.056864963,-0.060868386,-0.077222215
-0.06,-0.15574951,-0.068598072,-0.063340821,-0.034132768,-0.021881876,-0.028121334,-0.009409001,-0.012756463,-0.004489479,-0.005242075,-0.002127591,-0.001497307,-0.001285891,-0.001159264,-0.001031557,-0.000822923,-0.000842178,-0.000696433,-0.000800406,-0.000579608,-0.000660295,-0.001635252,-0.000402818,-0.000240706,-0.000206977,-0.000242141,-0.000413014,-0.001653098,-0.000742307,-0.00062041,-0.000749141,-0.000918518,-0.000803458,-0.001012896,-0.013322184,-0.001750893,-0.001389617,-0.002789304,-0.00164788,-0.002476801,-0.003251161,-0.017435748,-0.018582528,-0.032279475,-0.054485633,-0.037176444,-0.044280507,-0.052471616,-0.074365948
-0.0585,-0.214563456,-0.132697336,-0.052578769,-0.046331939,-0.025275243,-0.032171059,-0.011397825,-0.018942817,-0.00480686,-0.010849588,-0.00214822,-0.001507569,-0.001246009,-0.001117243,-0.001063019,-0.000780933,-0.000842123,-0.000691963,-0.000803325,-0.000604618,-0.00065423,-0.001584427,-0.000410098,-0.000233062,-0.000208784,-0.000218797,-0.000387338,-0.001621374,-0.000728537,-0.000609462,-0.000707299,-0.000897445,-0.00079243,-0.000972035,-0.002370459,-0.001700804,-0.001314473,-0.002454905,-0.001590428,-0.002263325,-0.002899554,-0.015532932,-0.0240234,-0.017381681,-0.025140883,-0.045158048,-0.056172981,-0.048819019,-0.073229886
-0.057,-0.162841078,-0.060139432,-0.034571623,-0.042753077,-0.051626688,-0.022214585,-0.014535237,-0.005062371,-0.012061472,-0.006947608,-0.003400991,-0.001557393,-0.001230292,-0.001132278,-0.001035523,-0.000774506,-0.000831288,-0.000666336,-0.000751312,-0.000582274,-0.000636877,-0.001542164,-0.000394594,-0.000259785,-0.00021224,-0.00022206,-0.000399032,-0.001572525,-0.000714831,-0.000607613,-0.000703262,-0.000858358,-0.000780769,-0.000952239,-0.001859839,-0.001662378,-0.001282265,-0.002151388,-0.001557774,-0.002249186,-0.002660576,-0.016591529,-0.01375142,-0.014671146,-0.026043409,-0.038648371,-0.04717183,-0.063636166,-0.058471694
-0.0555,-0.07835616,-0.045395152,-0.0328786,-0.030915894,-0.035858906,-0.019788202,-0.017381406,-0.003439866,-0.00686417,-0.003039543,-0.013486955,-0.001563482,-0.001184388,-0.001104265,-0.001014817,-0.000763148,-0.000794203,-0.000653592,-0.000719259,-0.000554876,-0.000619669,-0.001494884,-0.000378946,-0.000224825,-0.000187822,-0.000242143,-0.000372392,-0.001549456,-0.000733212,-0.000605901,-0.000685267,-0.000862432,-0.000758229,-0.000946159,-0.00167824,-0.001599657,-0.001274242,-0.001831049,-0.001500869,-0.002321305,-0.002456118,-0.007380035,-0.013565369,-0.026071062,-0.042124609,-0.039159585,-0.042950061,-0.068370836,-0.060435036
-0.054,-0.062491401,-0.057772744,-0.047703074,-0.043475246,-0.038732187,-0.025027359,-0.008221429,-0.00317396,-0.002810358,-0.003890868,-0.00374275,-0.001457746,-0.001186485,-0.001088296,-0.000960321,-0.000732158,-0.000813856,-0.000646098,-0.000679155,-0.000533195,-0.000625595,-0.001462071,-0.000378302,-0.000221331,-0.00018844,-0.00021718,-0.000371846,-0.001502618,-0.000695652,-0.000559645,-0.000657698,-0.000817683,-0.00071868,-0.000904214,-0.001568614,-0.0015837,-0.00123964,-0.001614048,-0.001458368,-0.002656045,-0.002273381,-0.004653155,-0.017033425,-0.024278236,-0.035273146,-0.032759308,-0.049631418,-0.054081068,-0.05941744
-0.0525,-0.045973469,-0.051283361,-0.054304793,-0.039735016,-0.017148397,-0.029179389,-0.004184209,-0.00316241,-0.002370771,-0.007259451,-0.002007869,-0.001349866,-0.001150899,-0.001082995,-0.000921895,-0.000695772,-0.000800912,-0.000626983,-0.000653335,-0.000542274,-0.000626875,-0.001417098,-0.00036048,-0.000225015,-0.000168908,-0.000210018,-0.000364923,-0.001444667,-0.000679261,-0.00055596,-0.000638813,-0.000837327,-0.000706035,-0.000899609,-0.001505156,-0.001539079,-0.001187938,-0.001472282,-0.001390994,-0.003493715,-0.002095395,-0.003687414,-0.005256281,-0.038257828,-0.030969799,-0.031854043,-0.046072844,-0.038840012,-0.054920683
-0.051,-0.059894167,-0.033763377,-0.030178406,-0.028655532,-0.031631407,-0.021843594,-0.00379661,-0.003321643,-0.002198009,-0.005118573,-0.001663595,-0.001254091,-0.001123066,-0.001026508,-0.000899242,-0.000690866,-0.000776156,-0.000628585,-0.000590638,-0.000535453,-0.000601215,-0.001390471,-0.000353828,-0.000201174,-0.000179287,-0.00019453,-0.000347841,-0.001401773,-0.000703522,-0.000546931,-0.00061577,-0.000803559,-0.000711351,-0.000870772,-0.001407308,-0.001507713,-0.001190469,-0.001335817,-0.001347858,-0.007027267,-0.001946351,-0.003193363,-0.004512358,-0.024339403,-0.019981585,-0.037247884,-0.03927777,-0.042816907,-0.058421182
-0.0495,-0.052804587,-0.054223452,-0.043629145,-0.021932314,-0.025927812,-0.038168732,-0.00611409,-0.003705996,-0.002122246,-0.002450449,-0.001553333,-0.001249537,-0.00110134,-0.001024882,-0.000887462,-0.000648572,-0.000766679,-0.000625734,-0.000572494,-0.000507586,-0.000620267,-0.001337597,-0.000347984,-0.000210054,-0.000164856,-0.000190872,-0.000346666,-0.001368334,-0.000713695,-0.000514316,-0.000602857,-0.000807388,-0.000666212,-0.000811664,-0.001344975,-0.001443789,-0.001140918,-0.001263788,-0.00128888,-0.007715422,-0.001849659,-0.002865615,-0.005086553,-0.017977282,-0.026136748,-0.027448058,-0.030307528,-0.049745654,-0.054068358
-0.048,-0.04801877,-0.037357824,-0.027737089,-0.015082657,-0.01698685,-0.008082057,-0.013065252,-0.005100925,-0.002048918,-0.001939967,-0.00143856,-0.001164608,-0.00108547,-0.00102017,-0.000857087,-0.000649438,-0.000772585,-0.000626498,-0.000560686,-0.000509682,-0.000619193,-0.001294996,-0.000339156,-0.000199742,-0.000168597,-0.000189721,-0.000332612,-0.001334886,-0.00066543,-0.000522936,-0.000575988,-0.000768402,-0.000654992,-0.000789052,-0.001332919,-0.001425331,-0.001144946,-0.001196832,-0.00121575,-0.003101683,-0.001769374,-0.002655854,-0.00730937,-0.012747624,-0.029147172,-0.028691433,-0.036845191,-0.043675315,-0.044365928
-0.0465,-0.040961992,-0.03575821,-0.038301206,-0.026793634,-0.034660254,-0.00481645,-0.022503075,-0.011015513,-0.002080417,-0.001777554,-0.001353678,-0.001139183,-0.001087482,-0.001000725,-0.0008265,-0.000608079,-0.000748256,-0.000594116,-0.000505227,-0.00046921,-0.000590374,-0.001268829,-0.000325881,-0.00019696,-0.000174668,-0.000198321,-0.000316999,-0.001282666,-0.000638662,-0.000486875,-0.000556388,-0.000720426,-0.000635158,-0.000779435,-0.001293194,-0.001374889,-0.001093404,-0.001128674,-0.001152534,-0.002509633,-0.001695048,-0.002494453,-0.015327963,-0.017177386,-0.024838802,-0.027404303,-0.044848418,-0.044192789,-0.046788105
-0.045,-0.051856638,-0.047903024,-0.022148156,-0.017005763,-0.020806053,-0.003846919,-0.018918454,-0.016968379,-0.002149054,-0.001620618,-0.001309007,-0.001144332,-0.001085016,-0.000986725,-0.000795777,-0.000544709,-0.000729974,-0.000613843,-0.000451425,-0.000458141,-0.000595468,-0.001225925,-0.000299815,-0.000184567,-0.000161653,-0.000200865,-0.000321485,-0.001251504,-0.000607249,-0.000470472,-0.000531955,-0.000735708,-0.000593475,-0.000727191,-0.001257848,-0.00134226,-0.001120462,-0.001048682,-0.001038164,-0.002202944,-0.001665463,-0.002363664,-0.019567656,-0.013286059,-0.010557257,-0.021691783,-0.034025537,-0.0327077,-0.044691942
-0.0435,-0.03896378,-0.032600435,-0.019015025,-0.026428461,-0.011540819,-0.003405279,-0.006104636,-0.004698323,-0.00222767,-0.001576955,-0.001239835,-0.001094162,-0.001048858,-0.000958711,-0.000805648,-0.000465707,-0.00073607,-0.000629904,-0.000459529,-0.000410956,-0.000570633,-0.001183687,-0.000312756,-0.000187668,-0.000177722,-0.000160392,-0.000299193,-0.00121609,-0.000545208,-0.00046166,-0.000536882,-0.000737252,-0.000574823,-0.000668615,-0.001276342,-0.001351842,-0.001042961,-0.000917342,-0.000981697,-0.001961859,-0.001729505,-0.00226017,-0.016108823,-0.00674056,-0.007293442,-0.028407793,-0.029671455,-0.042490819,-0.046794061
-0.042,-0.033722257,-0.026836006,-0.029449663,-0.02278911,-0.013368532,-0.003161458,-0.003495349,-0.002537943,-0.00219656,-0.001486061,-0.001154466,-0.001083803,-0.000945638,-0.00096958,-0.000786985,-0.000410849,-0.000751794,-0.000617878,-0.000480052,-0.000415776,-0.000552427,-0.001129931,-0.000304005,-0.00015299,-0.000127913,-0.000155998,-0.000294701,-0.001167621,-0.000522831,-0.000449291,-0.000527942,-0.000704844,-0.000525056,-0.000649787,-0.001342777,-0.001321645,-0.001035012,-0.000708225,-0.000986256,-0.001806673,-0.001731751,-0.002126571,-0.008901327,-0.005251952,-0.008139163,-0.028616103,-0.034425986,-0.039019344,-0.046947576
-0.0405,-0.039923052,-0.033356371,-0.026514087,-0.022166381,-0.018879805,-0.003034064,-0.002941891,-0.002276436,-0.00197323,-0.001428622,-0.00111389,-0.00110724,-0.000972498,-0.000966111,-0.000769589,-0.000385869,-0.000767901,-0.000570814,-0.000493125,-0.000368735,-0.000579127,-0.001099273,-0.000271822,-0.000154306,-0.000135207,-0.000174013,-0.000275413,-0.001111238,-0.00048728,-0.000414254,-0.000509627,-0.000703699,-0.000548216,-0.000637932,-0.001326531,-0.001274165,-0.00103278,-0.000575571,-0.001045313,-0.001751325,-0.001790221,-0.001901832,-0.014228479,-0.004703653,-0.013132394,-0.018295764,-0.033503468,-0.031307976,-0.03001207
-0.039,-0.043843206,-0.029495494,-0.025448288,-0.025238059,-0.01156523,-0.003014663,-0.002734226,-0.003382903,-0.001739994,-0.001376973,-0.001097736,-0.001079652,-0.001030339,-0.000958566,-0.000754301,-0.000351176,-0.00077482,-0.000551346,-0.000520005,-0.000363609,-0.000540731,-0.001052718,-0.000267813,-0.000149841,-0.000129196,-0.000158217,-0.00024998,-0.001076189,-0.000476845,-0.000344559,-0.000524278,-0.000693077,-0.000622869,-0.000687217,-0.00122234,-0.001257202,-0.001017117,-0.000575627,-0.0011249,-0.001771632,-0.001817942,-0.001612263,-0.009484163,-0.005108586,-0.01429294,-0.01673522,-0.026642596,-0.022717418,-0.03764857
-0.0375,-0.031961618,-0.036920932,-0.026221378,-0.017360328,-0.020159641,-0.003228899,-0.00264658,-0.005711609,-0.001628207,-0.001315419,-0.001067141,-0.001031438,-0.001207341,-0.000978775,-0.000753909,-0.0004693,-0.000769191,-0.00067655,-0.000515099,-0.0003506,-0.000530911,-0.001021454,-0.000277479,-0.000169782,-0.00014223,-0.00016406,-0.000253238,-0.001026244,-0.00044332,-0.000254924,-0.00052686,-0.000674018,-0.000699438,-0.000657638,-0.001075761,-0.001248232,-0.001031341,-0.000673058,-0.001223783,-0.001744396,-0.001852617,-0.001315594,-0.016995821,-0.008746268,-0.019765134,-0.011182898,-0.01606222,-0.031224518,-0.033773451
-0.036,-0.025137232,-0.021034899,-0.021902856,-0.011457157,-0.009319308,-0.003912804,-0.00258021,-0.007184456,-0.001914026,-0.001270326,-0.00101984,-0.000990088,-0.001766939,-0.000955157,-0.000693434,-0.000558385,-0.000702425,-0.000932563,-0.000460384,-0.000330516,-0.000537029,-0.000983643,-0.00023577,-0.000146485,-0.000126499,-0.000134915,-0.000244892,-0.001005566,-0.000427121,-0.000164646,-0.000536837,-0.000592248,-0.000704383,-0.000644018,-0.000966207,-0.001431906,-0.001014843,-0.001048957,-0.001273492,-0.001737152,-0.001967907,-0.001377071,-0.009185373,-0.007272018,-0.014842788,-0.016136974,-0.020133326,-0.032203111,-0.026489861
